method,question,ground_truth,predict,precision,recall,fmeasure
simple_rag_term_context_with_rerank,What does AcuRank stand for?,Uncertainty-aware Adaptive Computation,AcuRank stands for Uncertainty-Aware Adaptive Computation for Listwise Reranking.,0.4,1.0,0.5714285714285715
simple_rag_term_context_with_rerank,What is GainRAG?,"GainRAG is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, “gain”, which measure how well an input passage contributes to correct outputs","GainRAG is a novel approach that aligns the retriever's and LLM's preferences in the Retrieval-Augmented Generation (RAG) framework. It proposes a method to estimate gain signals, which measure how well an input passage contributes to correct outputs, and trains a middleware that aligns the preferences of the retriever and the LLM using only limited data.",0.46551724137931033,0.8709677419354839,0.6067415730337079
simple_rag_term_context_with_rerank,What is TracLLM?,TracLLM is a generic context traceback framework tailored to long context LLMs,"TracLLM is a generic framework for attributing long context LLMs (Large Language Models). It is designed to identify the texts in a context that contribute most to the output of an LLM, and can be used to detect malicious texts that induce an LLM to generate incorrect or attacker-desired outputs.",0.1568627450980392,0.6666666666666666,0.25396825396825395
simple_rag_term_context_with_rerank,What is HippoRAG?,HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory to enable deeper and more efficient knowledge integration over new experiences,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory. It is designed to enable deeper and more efficient knowledge integration over new experiences by synergistically orchestrating large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm. HippoRAG mimics the different roles of neocortex and hippocampus in human memory, allowing it to perform multi-hop retrieval in a single step and achieve strong performance improvements on multi-hop question answering (QA) benchmarks.",0.35,1.0,0.5185185185185185
simple_rag_term_context_with_rerank,What is HippoRAG?,HippoRAG is a RAG framework that serves as a long-term memory for LLMs by mimicking this model of human memory,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory. It is designed to enable deeper and more efficient knowledge integration over new experiences by synergistically orchestrating large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm. HippoRAG mimics the different roles of neocortex and hippocampus in human memory, allowing it to perform multi-hop retrieval in a single step and achieve strong performance improvements on multi-hop question answering (QA) benchmarks.",0.15,0.5714285714285714,0.23762376237623759
simple_rag_term_context_with_rerank,What is STORM?,STORM is a writing system for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,"STORM is a proposed LLM-based writing system that automates the pre-writing stage for creating Wikipedia-like articles from scratch. It is designed to assist in the creation of grounded, long-form articles by discovering different perspectives, simulating information-seeking conversations, and creating a comprehensive outline.",0.19148936170212766,0.5,0.27692307692307694
simple_rag_term_context_with_rerank,What does STORM stand for?,Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,STORM stands for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking.,0.7333333333333333,1.0,0.846153846153846
simple_rag_term_context_with_rerank,What is FreshWiki?,FreshWiki is a dataset of recent high-quality Wikipedia articles,"FreshWiki is a dataset of recent high-quality Wikipedia articles, curated for the purpose of evaluating the performance of the STORM writing system.",0.43478260869565216,1.0,0.6060606060606061
simple_rag_term_explanation,What does DiscoVLA stand for?,"Discrepancy Reduction in Vision, Language, and Alignment","Unfortunately, the provided TERM does not explicitly state what DiscoVLA stands for. It seems to be a model or system related to video-text retrieval, but its full form is not mentioned.",0.0,0.0,0.0
simple_rag_term_explanation,What is SlideCoder?,"SlideCoder is a layout-aware, retrieval-augmented framework for generating editable slides from reference images.","Unfortunately, I couldn't find any information about SlideCoder. It seems to be mentioned alongside other terms like Slide2Code, Coder, Slide2Code benchmark, and SlideMaster, but there is no clear definition or description of SlideCoder.",0.058823529411764705,0.13333333333333333,0.0816326530612245
simple_rag_term_explanation,What does CGSeg stand for?,Color Gradients-based Segmentation,"CGSeg stands for Color Gradient-based Segmentation, a recursive algorithm for image segmentation.",0.3076923076923077,1.0,0.47058823529411764
simple_rag_term_explanation,What does SCM stand for?,TriMetric Slide Complexity Metric,SCM stands for Slide Complexity Metric.,0.5,0.75,0.6
simple_rag_term_explanation,What is LlamaRec-LKG-RAG?,"LlamaRec-LKG-RAG is an efficient and interpretable framework that integrates personalized information from KGs into LLM-based recommendation systems, aiming to enhance ranking performance.","Based on the provided information, LlamaRec-LKG-RAG is a framework for recommendation systems that integrates personalized information from knowledge graphs and is also a framework for LLM-based recommendation ranking.",0.45161290322580644,0.56,0.5
simple_rag_term_explanation,What is EXP4FUSE?,Exp4Fuse is a query expansion method using a LLM to enhance sparse retrievers.,"Based on the provided information, Exp4Fuse appears to be a rank fusion framework that improves the performance of sparse retrievers. It is likely a specific method or system being evaluated or compared in the context of experiments or models.",0.10256410256410256,0.3076923076923077,0.15384615384615385
simple_rag_term_explanation,What does RARE stand for?,Retrieval-Aware Robustness Evaluation,RARE stands for Retrieval-Aware Robustness Evaluation.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation,What is PAKTON?,"PAKTON is a multi-agent framework designed to analyze contract documents and provide explainable, legally grounded answers to user queries along with a comprehensive report.","I couldn't find any information on ""PAKTON"". It's possible that it's a misspelling, a private or local term, or it may not be widely known. If you have more context or details about PAKTON, I'd be happy to try and help you further.",0.0851063829787234,0.16,0.11111111111111112
simple_rag_term_explanation,What does SORCE stand for?,Small Object Retrieval in Complex Environments,SORCE stands for Small Object Retrieval in Complex Environments.,0.6666666666666666,1.0,0.8
simple_rag_term_explanation,What is SORCE?,"SORCE is a new subfield of Text-to-Image Retrieval (T2IR) that addresses the challenge of retrieving small, less conspicuous objects within images with complex environments based on textual queries.",SORCE stands for Small Object Retrieval in Complex Environments.,0.5555555555555556,0.16666666666666666,0.2564102564102564
simple_rag_term_explanation,What does ReP stand for?,Regional Prompts,"Based on the provided information, ReP stands for Regional Prompts.",0.2,1.0,0.33333333333333337
simple_rag_term_explanation,What does T2IR stand for?,Text-to-Image Retrieval,T2IR stands for Text-to-Image Retrieval.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation,What is ClueAnchor?,ClueAnchor is a novel framework for enhancing RAG via clue-anchored reasoning exploration and optimization.,"Based on the provided information, ClueAnchor appears to be a framework or a model that enables clue-aware generation and reward-guided path selection. It is likely a proposed system or model for enhancing the Retrieval-Augmented Generator (RAG) framework.",0.15,0.4,0.21818181818181814
simple_rag_term_explanation,What is MASKSEARCH?,MASKSEARCH is a universal pre-training framework designed to enhance the agentic search capabilities of LLMs within a unified model architecture.,"MASKSEARCH appears to be a pre-training framework, specifically designed for Large Language Models (LLMs) to enhance their universal search capability.",0.47619047619047616,0.47619047619047616,0.47619047619047616
simple_rag_term_explanation,What is REARANK?,REARANK is a large language model (LLM)-based listwise reasoning reranking agent.,"Based on the provided information, REARANK is a listwise reasoning reranking agent based on large language models.",0.4117647058823529,0.5833333333333334,0.4827586206896552
simple_rag_term_explanation,What is GenKI?,GenKI is a framework which aims to improve the OpenQA performance by exploring Knowledge Integration and controllable Generation on LLMs simultaneously,GenKI is the name of a system or model for enhancing open-domain question answering.,0.2,0.14285714285714285,0.16666666666666666
simple_rag_term_explanation,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning objective for dense retrievers.,"Unfortunately, the full form of LOGICOL is not explicitly stated in the context, and it appears to be an abbreviation or acronym. However, based on the information provided, it seems that LOGICOL is related to a system or model that utilizes contrastive learning and regularization objectives, and it is also used as a framework for document similarity distribution analysis.",0.11864406779661017,0.6363636363636364,0.2
simple_rag_term_explanation,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning framework for retrieval with queries containing logical connectives.,"Unfortunately, the full form of LOGICOL is not explicitly stated in the context, and it appears to be an abbreviation or acronym. However, based on the information provided, it seems that LOGICOL is related to a system or model that utilizes contrastive learning and regularization objectives, and it is also used as a framework for document similarity distribution analysis.",0.11864406779661017,0.4666666666666667,0.18918918918918917
simple_rag_term_explanation,What does POQD stand for?,Performance-Oriented Query Decomposer,"Based on the provided context, POQD stands for Performance-Oriented Query Decomposer.",0.3333333333333333,1.0,0.5
simple_rag_term_explanation,What is POQD?,POQD is a novel query decomposition framework for MVR,"Based on the provided context, POQD stands for Performance-Oriented Query Decomposer. It is mentioned as a method for generating optimal sub-queries and decomposing queries.",0.15384615384615385,0.4444444444444444,0.2285714285714286
simple_rag_term_explanation,What is POQD?,POQD is a novel performance-driven query decomposition framework,"Based on the provided context, POQD stands for Performance-Oriented Query Decomposer. It is mentioned as a method for generating optimal sub-queries and decomposing queries.",0.15384615384615385,0.4444444444444444,0.2285714285714286
simple_rag_term_explanation,What is POQD?,POQD is a novel query decomposition framework that can perform query decomposition for optimizing multi-vector retrieval performance,"Based on the provided context, POQD stands for Performance-Oriented Query Decomposer. It is mentioned as a method for generating optimal sub-queries and decomposing queries.",0.19230769230769232,0.2777777777777778,0.2272727272727273
simple_rag_term_explanation,What does MVR stand for?,Multi-Vector Retrieval,"Based on the given context, MVR stands for Multi-Vector Retrieval.",0.2727272727272727,1.0,0.42857142857142855
simple_rag_term_explanation,What is AcuRank?,AcuRank is an adaptive reranking framework that dynamically adjusts both the amount and target of computation based on uncertainty estimates over document relevance.,"Based on the provided information, AcuRank is a system or method for efficient listwise reranking, as well as an adaptive reranking framework and algorithm with adaptive computation. It is also proposed as a framework for listwise reranking.",0.21621621621621623,0.34782608695652173,0.26666666666666666
simple_rag_term_explanation,What is AcuRank?,AcuRank is a listwise reranking method that performs adaptive computation guided by probabilistic relevance modeling and uncertainty estimation,"Based on the provided information, AcuRank is a system or method for efficient listwise reranking, as well as an adaptive reranking framework and algorithm with adaptive computation. It is also proposed as a framework for listwise reranking.",0.1891891891891892,0.3888888888888889,0.2545454545454546
simple_rag_term_explanation,What does AcuRank stand for?,Uncertainty-aware Adaptive Computation,"Unfortunately, I was unable to find any information on what AcuRank stands for.",0.0,0.0,0.0
simple_rag_term_explanation,What is GainRAG?,"GainRAG is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, “gain”, which measure how well an input passage contributes to correct outputs","Based on the provided information, GainRAG is a proposed system that introduces a preference selector. It is also described as a novel approach that aligns the retriever's and LLM's preferences, and an algorithm proposed to address the preference gap between retrievers and LLMs.",0.35555555555555557,0.5161290322580645,0.42105263157894735
simple_rag_term_explanation,What is TracLLM?,TracLLM is a generic context traceback framework tailored to long context LLMs,"Based on the provided information, TracLLM is an algorithm for tracing the contribution of texts to the output of a large language model.",0.13043478260869565,0.25,0.1714285714285714
simple_rag_term_explanation,What is HippoRAG?,HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory to enable deeper and more efficient knowledge integration over new experiences,HippoRAG is a pipeline for indexing passages.,0.5714285714285714,0.14285714285714285,0.2285714285714286
simple_rag_term_explanation,What is HippoRAG?,HippoRAG is a RAG framework that serves as a long-term memory for LLMs by mimicking this model of human memory,HippoRAG is a pipeline for indexing passages.,0.5714285714285714,0.19047619047619047,0.2857142857142857
simple_rag_term_explanation,What is STORM?,STORM is a writing system for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,"Based on the provided information, it seems that STORM can refer to different systems or models related to article writing. However, a specific definition is not provided. Considering the various descriptions, it appears that STORM is likely an acronym for a system or tool designed to assist in the article writing process. Some possible interpretations of STORM could be: - STORM: System for Tailoring Outlines and Research for Manuscripts - STORM: System for Tailoring Outlines and Research for Media - STORM: System for Tailoring Outlines and Research for Manuscripts (or Media) However, without more information, it's difficult to pinpoint a specific definition for STORM.",0.0784313725490196,0.4444444444444444,0.13333333333333333
simple_rag_term_explanation,What does STORM stand for?,Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,"Based on the provided information, it seems that STORM can refer to different systems or models related to article writing. However, a common acronym for a system that creates an outline for article writing, automates the pre-writing stage, and is capable of researching and writing articles is the ""Storytelling and Outlining Research Model"" or ""STORM"" system.",0.03508771929824561,0.18181818181818182,0.058823529411764705
simple_rag_term_explanation,What is FreshWiki?,FreshWiki is a dataset of recent high-quality Wikipedia articles,"FreshWiki is a curated dataset of recent, high-quality Wikipedia articles.",0.9090909090909091,1.0,0.9523809523809523
simple_rag_term_explanation_context,What does DiscoVLA stand for?,"Discrepancy Reduction in Vision, Language, and Alignment","DiscoVLA stands for Discrepancy Reduction in Vision, Language, and Alignment.",0.7,1.0,0.8235294117647058
simple_rag_term_explanation_context,What is SlideCoder?,"SlideCoder is a layout-aware, retrieval-augmented framework for generating editable slides from reference images.","SlideCoder is a unified end-to-end framework for generating Python executable slide code from reference images (RIs). It comprises three core modules: 1. A Color Gradients-based Segmentation (CGSeg) algorithm that segments the input Design into semantically meaningful regions. 2. A Hierarchical Retrieval-Augmented Code Generation module, consisting of three collaborative agents Describer, Coder, and Assembler, generates the slide code. 3. A Layout-aware Prompt mechanism that enhances the Assembler agent to ensure spatial consistency and syntactic correctness. SlideCoder is designed to address the limitations of existing natural language-based LLM generation methods in capturing the visual and structural nuances of slide designs. It is also used to fine-tune a 7B open-source model named SlideMaster.",0.0847457627118644,0.6666666666666666,0.15037593984962405
simple_rag_term_explanation_context,What does CGSeg stand for?,Color Gradients-based Segmentation,"CGSeg stands for Color Gradient-based Segmentation, a recursive algorithm for image segmentation.",0.3076923076923077,1.0,0.47058823529411764
simple_rag_term_explanation_context,What does SCM stand for?,TriMetric Slide Complexity Metric,SCM stands for Slide Complexity Metric.,0.5,0.75,0.6
simple_rag_term_explanation_context,What is LlamaRec-LKG-RAG?,"LlamaRec-LKG-RAG is an efficient and interpretable framework that integrates personalized information from KGs into LLM-based recommendation systems, aiming to enhance ranking performance.","LlamaRec-LKG-RAG is a framework for recommendation systems that integrates personalized information from knowledge graphs into LLM-based recommendation systems, aiming to enhance ranking performance. It is a single-pass, end-to-end trainable framework that incorporates a lightweight user preference module to model sequential user-item interactions and capture dynamic user preferences over time.",0.35714285714285715,0.8,0.4938271604938272
simple_rag_term_explanation_context,What is EXP4FUSE?,Exp4Fuse is a query expansion method using a LLM to enhance sparse retrievers.,"Exp4Fuse is a rank fusion framework that improves the performance of sparse retrievers through zero-shot Large Language Model (LLM)-based query expansion. It operates in two stages: 1. Two retrieval routes are used, one following the traditional retrieval process and the other involving LLM-based query expansion to generate hypothetical documents, which are then used to augment the original query. 2. The document rankings from the two retrieval routes are fused using a modified reciprocal rank fusion method to generate the final retrieval output. Exp4Fuse is designed to enhance the performance of sparse retrievers, particularly learned sparse retrievers, and has been shown to outperform existing LLM-based query expansion methods in various experimental evaluations.",0.09565217391304348,0.8461538461538461,0.171875
simple_rag_term_explanation_context,What does RARE stand for?,Retrieval-Aware Robustness Evaluation,RARE stands for Retrieval-Aware Robustness Evaluation.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context,What is PAKTON?,"PAKTON is a multi-agent framework designed to analyze contract documents and provide explainable, legally grounded answers to user queries along with a comprehensive report.","PAKTON is a fully open-source, end-to-end, multi-agent framework with plug-and-play capabilities designed to handle the complexities of contract analysis through collaborative agent workflows and a novel retrieval-augmented generation (RAG) component. It is intended to enable automated legal document review that is more accessible, adaptable, and privacy-preserving.",0.2037037037037037,0.44,0.27848101265822783
simple_rag_term_explanation_context,What does SORCE stand for?,Small Object Retrieval in Complex Environments,SORCE stands for Small Object Retrieval in Complex Environments.,0.6666666666666666,1.0,0.8
simple_rag_term_explanation_context,What is SORCE?,"SORCE is a new subfield of Text-to-Image Retrieval (T2IR) that addresses the challenge of retrieving small, less conspicuous objects within images with complex environments based on textual queries.",SORCE stands for Small Object Retrieval in Complex Environments.,0.5555555555555556,0.16666666666666666,0.2564102564102564
simple_rag_term_explanation_context,What does ReP stand for?,Regional Prompts,"Based on the context provided, ReP stands for Regional Prompts.",0.2,1.0,0.33333333333333337
simple_rag_term_explanation_context,What does T2IR stand for?,Text-to-Image Retrieval,T2IR stands for Text-to-Image Retrieval.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context,What is ClueAnchor?,ClueAnchor is a novel framework for enhancing RAG via clue-anchored reasoning exploration and optimization.,ClueAnchor is a novel framework that enhances Retrieval-Augmented Generation (RAG) by anchoring reasoning on key evidence clues extracted from retrieved documents. It combines knowledge reasoning exploration with knowledge reasoning optimization to improve the model's ability to identify and leverage critical information.,0.2558139534883721,0.7333333333333333,0.3793103448275862
simple_rag_term_explanation_context,What is MASKSEARCH?,MASKSEARCH is a universal pre-training framework designed to enhance the agentic search capabilities of LLMs within a unified model architecture.,"MASKSEARCH is a novel pre-training framework for enhancing the universal search capability of agents, specifically Large Language Models (LLMs). It introduces the Retrieval Augmented Mask Prediction (RAMP) task, where the model learns to leverage search tools to fill masked spans on a large number of pre-training data, thus acquiring universal retrieval and reasoning capabilities for LLMs.",0.22413793103448276,0.6190476190476191,0.3291139240506329
simple_rag_term_explanation_context,What is REARANK?,REARANK is a large language model (LLM)-based listwise reasoning reranking agent.,"REARANK is a listwise reasoning reranking agent based on large language models. It is a novel reasoning-based reranking agent that effectively integrates explicit reasoning capabilities into the reranking process, leveraging reinforcement learning and data augmentation to achieve substantial improvements over baseline models across popular information retrieval benchmarks.",0.1875,0.75,0.3
simple_rag_term_explanation_context,What is GenKI?,GenKI is a framework which aims to improve the OpenQA performance by exploring Knowledge Integration and controllable Generation on LLMs simultaneously,"GenKI is a novel OpenQA framework that combines Knowledge Retrieval, Knowledge Integration, and Controllable Generation. It is designed to enhance open-domain question answering by effectively integrating knowledge into Large Language Models (LLMs) and enabling controllable generation of results with specific answer formats.",0.23255813953488372,0.47619047619047616,0.3125
simple_rag_term_explanation_context,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning objective for dense retrievers.,"LOGICOL is a logically-informed contrastive learning framework designed to enhance the performance of dense retrievers on queries with logical connectives. It introduces a novel group batching strategy and a joint constrained learning objective to ensure logical consistency in representation learning. LOGICOL is specifically designed to address the challenge of retrieving entities in Wikipedia that satisfy the implicit logical constraints in the query, and it has been shown to yield significant improvements in retrieval performance and logical consistency of the retrieval results.",0.10975609756097561,0.8181818181818182,0.19354838709677422
simple_rag_term_explanation_context,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning framework for retrieval with queries containing logical connectives.,"LOGICOL is a logically-informed contrastive learning framework designed to enhance the performance of dense retrievers on queries with logical connectives. It introduces a novel group batching strategy and a joint constrained learning objective to ensure logical consistency in representation learning. LOGICOL is specifically designed to address the challenge of retrieving entities in Wikipedia that satisfy the implicit logical constraints in the query, and it has been shown to yield significant improvements in retrieval performance and logical consistency of the retrieval results.",0.14634146341463414,0.8,0.24742268041237112
simple_rag_term_explanation_context,What does POQD stand for?,Performance-Oriented Query Decomposer,POQD stands for Performance-Oriented Query Decomposer.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context,What is POQD?,POQD is a novel query decomposition framework for MVR,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework proposed to optimize multi-vector retrieval performance.",0.3333333333333333,0.7777777777777778,0.4666666666666666
simple_rag_term_explanation_context,What is POQD?,POQD is a novel performance-driven query decomposition framework,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework proposed to optimize multi-vector retrieval performance.",0.3333333333333333,0.7777777777777778,0.4666666666666666
simple_rag_term_explanation_context,What is POQD?,POQD is a novel query decomposition framework that can perform query decomposition for optimizing multi-vector retrieval performance,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework proposed to optimize multi-vector retrieval performance.",0.5714285714285714,0.6666666666666666,0.6153846153846153
simple_rag_term_explanation_context,What does MVR stand for?,Multi-Vector Retrieval,MVR stands for Multi-Vector Retrieval.,0.5,1.0,0.6666666666666666
simple_rag_term_explanation_context,What is AcuRank?,AcuRank is an adaptive reranking framework that dynamically adjusts both the amount and target of computation based on uncertainty estimates over document relevance.,AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for listwise reranking with uncertainty-aware adaptive computation that adaptively allocates computation based on each document's relevance uncertainty relative to the topk boundary.,0.2222222222222222,0.43478260869565216,0.29411764705882354
simple_rag_term_explanation_context,What is AcuRank?,AcuRank is a listwise reranking method that performs adaptive computation guided by probabilistic relevance modeling and uncertainty estimation,AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for listwise reranking with uncertainty-aware adaptive computation that adaptively allocates computation based on each document's relevance uncertainty relative to the topk boundary.,0.3333333333333333,0.8333333333333334,0.47619047619047616
simple_rag_term_explanation_context,What does AcuRank stand for?,Uncertainty-aware Adaptive Computation,AcuRank stands for Uncertainty-aware Adaptive Computation for Listwise Reranking.,0.4,1.0,0.5714285714285715
simple_rag_term_explanation_context,What is GainRAG?,"GainRAG is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, “gain”, which measure how well an input passage contributes to correct outputs","GainRAG is a proposed system that introduces a preference selector to address the preference gap between retrievers and Large Language Models (LLMs) in the Retrieval-Augmented Generation (RAG) framework. It is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, 'gain', which measures how well an input passage contributes to correct outputs.",0.5166666666666667,1.0,0.6813186813186815
simple_rag_term_explanation_context,What is TracLLM?,TracLLM is a generic context traceback framework tailored to long context LLMs,"TracLLM is a framework, system, or method used for identifying texts in a context responsible for an output of a large language model (LLM). It is an algorithm for tracing the contribution of texts to the output of a large language model and can effectively identify malicious texts crafted by attacks, making it a forensic analysis tool for attacks on LLMs.",0.09836065573770492,0.5,0.1643835616438356
simple_rag_term_explanation_context,What is HippoRAG?,HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory to enable deeper and more efficient knowledge integration over new experiences,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory, designed to enable deeper and more efficient knowledge integration over new experiences. It synergistically orchestrates large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm to mimic the different roles of neocortex and hippocampus in human memory.",0.509090909090909,1.0,0.6746987951807228
simple_rag_term_explanation_context,What is HippoRAG?,HippoRAG is a RAG framework that serves as a long-term memory for LLMs by mimicking this model of human memory,"HippoRAG is a novel retrieval framework inspired by the hippocampal indexing theory of human long-term memory, designed to enable deeper and more efficient knowledge integration over new experiences. It synergistically orchestrates large language models (LLMs), knowledge graphs, and the Personalized PageRank algorithm to mimic the different roles of neocortex and hippocampus in human memory.",0.2,0.5238095238095238,0.2894736842105263
simple_rag_term_explanation_context,What is STORM?,STORM is a writing system for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,"STORM is a system or model that automates the pre-writing stage for creating Wikipedia-like articles from scratch. It is a novel multi-stage approach that discovers diverse perspectives, simulates multi-turn conversations, and creates a comprehensive outline to develop a full-length article. STORM employs a novel multi-stage approach to endow Large Language Models (LLMs) with the capacity to conduct better research, and it is designed to assist the creation of grounded, long-form articles.",0.08974358974358974,0.3888888888888889,0.14583333333333331
simple_rag_term_explanation_context,What does STORM stand for?,Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking,STORM stands for the Synthesis of Topic Outlines through Retrieval and Multi-perspective Question Asking.,0.7333333333333333,1.0,0.846153846153846
simple_rag_term_explanation_context,What is FreshWiki?,FreshWiki is a dataset of recent high-quality Wikipedia articles,"FreshWiki is a curated dataset of recent, high-quality Wikipedia articles. It is used in the experiment to study generating Wikipedia-like articles from scratch, with a focus on the pre-writing stage. The dataset is created by collecting the top 100 most-edited pages on Wikipedia, based on edit counts, for each month from February 2022 to September 2023, and filtering them to keep only articles with B-class quality or above assessed by ORES.",0.13157894736842105,1.0,0.23255813953488372
simple_rag_term_explanation_context_with_rerank,What does DiscoVLA stand for?,"Discrepancy Reduction in Vision, Language, and Alignment","DiscoVLA stands for ""Disc repancy Reducti o n in V ision, L anguage, and A lignment"".",0.125,0.2857142857142857,0.17391304347826086
simple_rag_term_explanation_context_with_rerank,What is SlideCoder?,"SlideCoder is a layout-aware, retrieval-augmented framework for generating editable slides from reference images.","SlideCoder is a unified end-to-end framework for generating Python executable slide code from reference images (RIs). It comprises three core modules: 1. A Color Gradients-based Segmentation (CGSeg) algorithm that segments the input Design into semantically meaningful regions. 2. A Hierarchical Retrieval-Augmented Code Generation module, consisting of three collaborative agents Describer, Coder, and Assembler, generates the slide code. 3. A Layout-aware Prompt mechanism that enhances the Assembler agent to ensure spatial consistency and syntactic correctness. SlideCoder is designed to address the limitations of existing natural language-based LLM generation methods in capturing the visual and structural nuances of slide designs. It is also the name of a benchmark used for evaluating slide generation models, and a model used in the context, SlideMaster, is fine-tuned based on this framework.",0.07518796992481203,0.6666666666666666,0.13513513513513514
simple_rag_term_explanation_context_with_rerank,What does CGSeg stand for?,Color Gradients-based Segmentation,"CGSeg stands for Color Gradient-based Segmentation, a recursive algorithm for image segmentation.",0.3076923076923077,1.0,0.47058823529411764
simple_rag_term_explanation_context_with_rerank,What does SCM stand for?,TriMetric Slide Complexity Metric,SCM stands for Slide Complexity Metric.,0.5,0.75,0.6
simple_rag_term_explanation_context_with_rerank,What is LlamaRec-LKG-RAG?,"LlamaRec-LKG-RAG is an efficient and interpretable framework that integrates personalized information from KGs into LLM-based recommendation systems, aiming to enhance ranking performance.","LlamaRec-LKG-RAG is a single-pass, learnable knowledge graph-RAG (Retrieval Augmented Generation) framework for LLM-based ranking, designed for real-time, large-scale deployments in recommendation systems. It integrates personalized information from knowledge graphs into LLM-based recommendation systems to enhance ranking performance.",0.4,0.72,0.5142857142857142
simple_rag_term_explanation_context_with_rerank,What is EXP4FUSE?,Exp4Fuse is a query expansion method using a LLM to enhance sparse retrievers.,"Exp4Fuse is a rank fusion framework that improves the performance of sparse retrievers through zero-shot Large Language Model (LLM)-based query expansion. It operates by considering two retrieval routes: the original query route and the zero-shot LLM-based query expansion route, and then fuses the document rankings from these two routes using a modified reciprocal rank fusion method.",0.11666666666666667,0.5384615384615384,0.1917808219178082
simple_rag_term_explanation_context_with_rerank,What does RARE stand for?,Retrieval-Aware Robustness Evaluation,RARE stands for Retrieval-Aware Robustness Evaluation.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context_with_rerank,What is PAKTON?,"PAKTON is a multi-agent framework designed to analyze contract documents and provide explainable, legally grounded answers to user queries along with a comprehensive report.","PAKTON is a multi-agent framework for contract analysis that promotes explainability, grounded reasoning, and modular retrieval. It is designed to handle the complexities of contract analysis through collaborative agent workflows and a novel retrieval-augmented generation (RAG) component, enabling automated legal document review that is more accessible, adaptable, and privacy-preserving.",0.21153846153846154,0.44,0.2857142857142857
simple_rag_term_explanation_context_with_rerank,What does SORCE stand for?,Small Object Retrieval in Complex Environments,SORCE stands for Small Object Retrieval in Complex Environments.,0.6666666666666666,1.0,0.8
simple_rag_term_explanation_context_with_rerank,What is SORCE?,"SORCE is a new subfield of Text-to-Image Retrieval (T2IR) that addresses the challenge of retrieving small, less conspicuous objects within images with complex environments based on textual queries.","SORCE stands for Small Object Retrieval in Complex Environments. It is a new subfield of Text-to-Image Retrieval (T2IR) that addresses the challenge of retrieving small, less conspicuous objects within images with complex environments based on textual queries.",0.7692307692307693,1.0,0.8695652173913044
simple_rag_term_explanation_context_with_rerank,What does ReP stand for?,Regional Prompts,"Based on the context provided, ReP stands for Regional Prompts.",0.2,1.0,0.33333333333333337
simple_rag_term_explanation_context_with_rerank,What does T2IR stand for?,Text-to-Image Retrieval,T2IR stands for Text-to-Image Retrieval.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context_with_rerank,What is ClueAnchor?,ClueAnchor is a novel framework for enhancing RAG via clue-anchored reasoning exploration and optimization.,ClueAnchor is a novel framework that enhances retrieval-augmented generation (RAG) by anchoring reasoning on key evidence clues extracted from retrieved documents. It combines knowledge reasoning exploration with knowledge reasoning optimization to improve the model's ability to identify and leverage critical information.,0.2558139534883721,0.7333333333333333,0.3793103448275862
